FranchiseId	FranchiseSeasonId	Slug	Abbreviation	ColorCodeHex	ColorCodeAltHex
776d85f1-ab9f-a022-1556-544552a6d8cc	7a03eaf5-86aa-4a93-ac70-110416494a8b	mount-st-joseph-lions	MSJ	002d5d	f5ce3e
996e6990-af11-58ee-6738-3abeb932fb0e	44b41981-f571-c092-f019-669dcec35ffa	muhlenberg-mules	MUH	000000	NULL
fd6acfbd-ea79-3172-f476-ababe19661bb	e4a50d45-713d-9f35-6d08-c5316097c8b2	murray-state-racers	MUR	002148	000e00
95a85118-09f2-5a76-2764-47b53df23a1c	d2818cc3-8b4e-5b75-8913-c07dd82029cc	national	NAT	000000	NULL
f0a3dd85-bd53-a9ab-6efa-c17ade81ad63	04fce822-250b-bfd9-4de0-1d241f773f01	navy-midshipmen	NAVY	00225b	b5a67c
cf64b31c-2c01-0ed1-72d3-83a51eca2e0c	3bf2a829-4efa-3697-9d81-b36f89a366b0	nc-state-wolfpack	NCSU	cc0000	ffffff
6af273dd-718b-4ff9-2dfc-79d56df8e96e	24798132-2eab-fc64-d898-77381b2b106b	nebraska-cornhuskers	NEB	d00000	ffffff
0b4ab5c9-aa42-ff70-46c7-91c4fdfac574	26a0cd67-331e-2617-1e1e-14cc68e2d34e	nebraska-kearney-lopers	NK	000000	NULL
366c8df0-9feb-8c15-ff32-a4aae8a6bea1	db324ec3-b0f1-c90b-3e04-289e584c739d	nebraska-wesleyan-prairie-wolves	NEBW	ffffff	NULL
dcadc454-a9b6-bd64-2c81-cfbdc0895137	457bb266-8a3c-ebfc-2c1f-ca39a340f766	nelson-university-lions	NEL	000000	NULL
1531bce6-b1e5-a126-34f7-91e893699d05	fa49cb8e-a6cb-d815-8a41-98fd60cc9f8e	nevada-wolf-pack	NEV	002d62	ffffff
bc22fbf7-af87-d4bc-f1bc-ff6146b0b40c	ad897215-f177-dba3-821b-27514733edd7	newberry-wolves	NBR	d02030	8a8c8f
97ec9782-1817-1f19-1d83-ce541703d771	9a3c556c-2800-a378-2e61-9b151edcc46b	new-hampshire-wildcats	UNH	004990	c3c4c6
4421fd74-5ecb-f948-3348-3ac1895ef20f	c85ce133-005f-5d00-d367-7811b75277e8	new-haven-chargers	NH	000000	NULL
58a5e362-83ce-96f9-02f7-412f63ee270e	76544ea7-f118-7bba-bda1-c6cb6c6f6dec	new-mexico-highlands-cowboys	NMH	000000	NULL
50d8e9a1-8b9e-0373-b697-3817f1144ce4	6810848e-182f-7334-1485-bcb63c880a46	new-mexico-lobos	UNM	000000	231f20
06e6ec6c-6222-b46f-25d0-0e811d8739fc	a0c6dc18-e81a-3acf-cc2c-3c3304d4a28f	new-mexico-state-aggies	NMSU	891216	000000
e6534eb6-049d-a06c-49e7-c5b50aa30cb8	0090e60d-02d0-1ad6-6160-f618cff24133	nicholls-colonels	NICH	C41230	f0f0f0
b0bf60fa-38e7-7c6a-727c-904483ce5615	ed58d51e-5dc3-a2ca-0c56-bb234cbdba54	nichols-college-bison	NIC	007b5f	000000
ec53851e-dc4d-9c68-a32f-9477393e5a1b	3d3d1fef-cdd7-8a9e-f04c-1a29945d6a7f	norfolk-state-spartans	NORF	0c8968	fdb813
60088dab-2a11-cba6-0cf3-d08b1ab29600	9b5b34cc-8629-74b1-bbdb-a577eec3c42c	north-alabama-lions	UNA	000000	NULL
00da49f9-4904-761d-6d1e-7fa61057638f	86f446b0-f6ce-300c-6d55-5a9990a5fd5a	north-all-stars	NOR	000000	NULL
8e6f3954-ba01-8e96-c688-409992bde024	6415207e-40e3-98a5-ce24-2410eef7e99a	north-american-university-stallions	NOAM	ffffff	NULL
0723f01e-442f-c998-f734-68980a4432da	069039cf-8245-1b57-5885-178d36f0240e	north-carolina-at-aggies	NCAT	0505aa	004684
515d5a1f-abe1-1f61-9099-57dd854f8b1b	99e825c8-d024-a1de-d733-200b01d3fdec	north-carolina-central-eagles	NCCU	880023	c2c3c0
cd7baf3d-7b44-c6b9-06f3-ff5614046548	3a48cf91-0a17-9247-c522-de693653ba4f	north-carolina-tar-heels	UNC	7bafd4	13294b
24188dfa-6f9a-f3b9-2f5c-7e887a14e164	a08da99a-bada-ab44-d965-3df4ebd65fad	north-carolina-wesleyan-battling-bishops	NOR	000000	NULL
1f8633fe-867d-2414-65b4-0c707bc16733	2e4a0024-ddc1-9c54-9ae2-8f4734bc1f12	north-central-college-cardinals	NOR	000000	NULL
9d1f34ae-d72e-a2f1-2907-cdc620a39489	6fbda018-3246-f5e7-e2aa-91319d5bb95c	north-dakota-fighting-hawks	UND	00A26B	c2c3c0
1055d993-58f4-b9a0-7272-e1f2abfc023e	f123b7ea-5441-379a-f94c-ecd1288fb6bf	north-dakota-state-bison	NDSU	01402A	ffffff
25debd24-d402-b528-1801-3463b1fb1f17	e048df2d-f0ee-a3ed-44ba-804633634f6c	northeastern-state-riverhawks	NEOS	000000	NULL
68ada78b-da7c-2bb9-f3f2-878cefd1dda0	e7a2517c-2305-8e28-cbc5-bd347465ecde	northern-arizona-lumberjacks	NAU	003976	1b3069
bb215fbe-8c8e-c103-c8fd-4de268599948	ee44cdd6-2f2a-fa91-c71b-757ee884d69f	northern-colorado-bears	UNCO	13558D	ffc533
4205412a-4b02-3999-1a29-526eeccb1aec	f68293de-e70b-b151-ce82-6f1a9f40e504	northern-illinois-huskies	NIU	F1122C	cc0000
bac786da-ab52-2151-0fed-f35d4be1e307	67e23a64-c071-8587-ac5c-4a762aad21fc	northern-iowa-panthers	UNI	473282	ffffff
120483a2-fe16-8702-6f98-2e1898abea21	7990e963-c965-b2a1-8d29-b5baf6558dca	northern-michigan-wildcats	NMI	000000	NULL
159b7b36-f535-d0c5-7d18-34531c3374fe	d508d742-701b-04d5-0dee-58e1fe9b1c80	northern-state-wolves	NSU	000000	NULL
ae412a72-04ab-1917-39dc-6bb9a95d35b7	a62c1753-e88d-7190-6017-ae6eaba789bf	north-florida-stars	UNF	000000	NULL
bd234624-b7b7-e7b7-124d-a61fde510900	fbbfb154-1302-338e-01fa-b5331785dc5b	north-greenville-crusaders	NG	d91e39	000000
02383123-1e4e-6614-7bf3-a184c4f70ef4	262928aa-37cf-b56d-5a90-356ca520735f	north-park-vikings	NP	000000	NULL
57972b9e-56db-b570-089d-f7e8bc8d4d48	dce6c3dd-38fb-a9d7-2150-190f45f3518b	north-texas-mean-green	UNT	ffffff	000000
a483d9e1-4576-a102-bfdf-688f7272cca7	2f90e4fc-26ee-0afa-2096-9b98be07b448	northwestern-mn-eagles	NMN	000000	NULL
445b0e20-8e71-5c68-0a60-f6018a422257	d1280d30-9a1b-34e1-5fc1-39e3e935b08b	northwestern-oklahoma-state-rangers	NWOS	000000	NULL
7b95aa29-3a15-ddb0-592a-950b3c5412a2	fb3beb75-a7ad-837c-df82-ba6f7fb4254f	northwestern-state-demons	NWST	492F91	ed6118
f1a6b9e3-25a3-fff8-d58e-18112cc71182	894d300b-384b-4c70-4944-4fbdf7acd3d5	northwestern-wildcats	NU	582c83	ffffff
3838adec-477f-2d9f-6463-20afdf27c30b	611ab284-0ae3-3c30-602d-62badc04043d	northwood-mi-timberwolves	NAR	000000	NULL
10f73561-e44d-3dc5-45b8-ab0ea6656793	c239c5b8-3b2a-745a-02ed-f772a2f5c04c	norwich-cadets	NOR	000000	NULL
2d6997c7-4e93-beb1-5418-9b84fb4c06ce	ee07ac00-1ef1-3864-fa23-d293221015e4	notre-dame-fighting-irish	ND	0c2340	c99700
98bc8330-a518-9f75-d6f1-8229ff0f0642	12ae64a0-adbe-50e4-a945-14bfe2ba4eb3	oberlin-yeomen	OBE	000000	NULL
3b24c948-c669-3f1c-3fe7-d2da97153f48	ad3c4a7c-ec1e-07ce-a9c0-961c4bb0beaf	ohio-bobcats	OHIO	295A29	e4bb85
4fdc46a4-6fc7-5a2c-d2fe-cfda66260ea6	8633aba2-0ff7-7a6b-ce47-e5f2d36a0b5d	ohio-dominican-panthers	OHDM	000000	NULL
d0f4d3f5-28f2-19fe-8129-f6613061bef5	6f6e6f73-9dc4-9371-1380-329e609dd746	ohio-northern-polar-bears	ON	000000	NULL
9be26f57-a9d5-b410-e41c-863665b52a3e	8bbb44a7-3cf9-2e22-1b91-65ac51a8bbea	ohio-state-buckeyes	OSU	ce1141	505056
0787fc03-b5a5-e76c-f0fd-5076bac86471	cf617c56-1c0d-c81a-340a-04ca44dafc14	ohio-state-newark-titans	OHI	000000	NULL
03d4ff67-5f73-686a-b6da-6e96bdc744ba	8c442b80-9a82-abde-22d4-91ec8a356469	ohio-wesleyan-battling-bishops	OW	000000	NULL
7e8dd5c1-25ff-1582-6415-73de5e039997	899c8e74-1b6c-8197-d4b1-a15c58279ac4	oklahoma-baptist-bison	OKB	ffffff	NULL
14d797d1-da22-bd11-aba2-af380a6c66ee	df05dea8-6ff8-2206-95d0-78d40fbe1d6f	oklahoma-sooners	OU	a32036	ffffff
7d570cc8-6396-cfae-3e5d-51b223be22f6	62b44e0a-e03e-ef81-75ed-1a7d643eafdf	oklahoma-state-cowboys	OKST	000000	dddddd
97d50f15-5dba-f35e-c6ef-3a8bb0932378	fe01e92a-0b32-7275-bb1b-3f2cf0fe02d2	old-dominion-monarchs	ODU	00507d	a1d2f1
7c91fc68-55e2-2c8e-d31c-6f07b9641e6c	48afc555-612e-dd1c-b77f-bd3c4d944ec7	ole-miss-rebels	MISS	13294b	c8102e
77ec7d4b-2696-2ca5-649f-0e6f3c2e0bb5	02ddde2e-c507-34e1-04ee-0b03f9bdad74	olivet-college-comets	OLI	000000	NULL
76ff0bb4-0450-3cb6-0fd3-832688e73f28	c65c406d-12df-598f-ad27-9b0e99f02d57	oregon-ducks	ORE	007030	fee11a
664c1e20-76b7-cee0-0796-43de547eb4ff	3c7373aa-f5c8-bf6c-abe7-3987d01e69ff	oregon-state-beavers	ORST	231f20	d73f09
5deb7935-8810-d550-d4ad-b038ab809bd3	75c68261-9f9a-7192-ceef-a96a906dbac2	otterbein-cardinals	OTT	000000	NULL
7dfcc89c-550e-d75f-4d1e-2925d60b9b31	84235e71-98af-af01-1140-14ca29b9b7fa	ouachita-baptist-tigers	OB	000000	NULL
2a06a0a9-8fb6-1630-28f3-6808cce1bef5	2dad68f2-460e-076e-e67c-1201a14be080	pace-setters	PAC	000000	NULL
8454dde4-0099-b877-4214-6902995de0fd	070965a1-70cb-f6b2-eacd-7ee015239559	pacific-lutheran-lutes	PL	ffc423	000000
fa305b52-2b9a-1279-dab8-505341496a84	612492a6-26a7-bbb2-c4f6-f041cb6c0c92	pacific-or-boxers	PACO	b4183a	ffffff
09cd0ded-5dfc-9e7c-9b61-02d8942cda26	0906bfe7-5213-3514-dc3c-0f8d17a9e5bb	penn-state-nittany-lions	PSU	00265D	002e5c
78f2c4d3-2203-3826-abb2-f309bd6f93f2	1f0a1741-4639-e54e-b974-19040248c60b	pennsylvania-quakers	PENN	082A74	a6163d
cf51283c-f289-e7ff-1c8a-c8653f070b74	e00fc684-50a3-ec64-7b6d-9960267513a7	pikeville-bears	PIKE	ffffff	NULL
a7456439-1762-2e0c-178f-a7168f087413	f2238cdd-fbbe-6c47-205b-107215ca7924	pittsburgh-panthers	PITT	003263	231f20
33f9f56b-9d97-2e35-17cb-78c6752aa721	399fd372-cd13-7482-9af5-c8a0cefacff4	plymouth-state-panthers	PLY	054e39	000000
f1c9281e-d72c-e604-fad0-af04a0cff8fc	8c7d244a-a1bd-f208-ffab-3e9c6fb08740	point-university-skyhawks	POI	ffffff	NULL
acb901e9-c8eb-0e10-ceb2-34d583ee9039	a77825bd-1df9-30d2-e9f2-d3d7373911a9	pomona-pitzer-sagehens	POM	00549a	f7941e
62b68f22-5658-11f4-5632-40385f2b4c04	ac980e42-6e0e-f644-569b-2f5c6b372c82	portland-state-vikings	PRST	00311e	ebebeb
7518531d-009d-2a2d-6a82-5adcd8ebc7aa	8df78ee3-7058-bec5-264e-0e629d80a5a3	post-university-eagles	POS	ffffff	NULL
149690b8-597b-da4e-a130-741e657ec451	1f74a6a4-f12b-4989-3891-9bc72d2faf17	prairie-view-am-panthers	PV	4d0960	NULL
38adf578-3f3a-1025-112c-7c4dcd888915	c4efd48f-5225-47ae-b571-3c580962646a	presbyterian-blue-hose	PRES	194896	990134
dd600f21-b0c9-1d11-9f29-33b3b528883f	ada604b4-d2f5-8dac-575c-739d452edef3	princeton-tigers	PRIN	000000	ff6000
78e76037-fccd-f2a3-51d0-53da7c736cd6	95be6c86-4310-b9a5-8283-a73ef521c27a	puget-sound-loggers	PUG	680001	ffffff
ef97a281-1229-f6f9-38ea-5923b4d8dc4b	820cf892-3f88-8ec7-0b50-b6cfa851c897	purdue-boilermakers	PUR	000000	cfb991
5d83bc59-cb13-f28f-0f34-9961266f55b9	95bcd8c5-89b0-85c4-4a7e-46dabab994f3	quincy-hawks	QUI	000000	NULL
bdb87f6b-7564-7542-abce-c19bed4f7f33	74b30fce-21b2-34ce-e7bd-dd8bd686ac85	randolph-macon-yellow-jackets	RAN	fcdf12	000000
b7191577-6295-7294-5ae3-193527c9bad9	7cd93088-c0ca-a8ce-a5a9-fa6f72ce3b78	redlands-bulldogs	RED	751708	ffffff
cfceb4a4-e1b6-d326-c946-04e99bfffe22	e2193750-97c5-bd8d-3d94-110cc314e2cb	rensselaer-engineers	RPI	000000	NULL
1f3b3d7e-cd11-9f92-5009-c88a063f55e7	e460b57e-695b-2507-3330-7074e10316b9	rhode-island-rams	URI	091f3f	5ab3e8
e6c18c10-376c-e8bc-d8a4-a58b375ef9c4	3495ca3e-b216-aad2-6b37-1d1dafb67d32	rhodes-college-lynx	RHO	000000	NULL
bf4c1a50-9bc2-6006-2ae6-8bff5858c0c3	31f4dfc3-0494-84a5-0543-75173b09f64f	rice-owls	RICE	d1d5d8	003d7d
e3358b6c-0db7-8d63-e6de-f85c9f515b98	8cdc43d0-561e-891c-caa2-4f94e241d155	richmond-spiders	RICH	9e0712	b90b2e
0ba7de05-fa70-b7c2-551c-4cfa58423577	3b588dec-5625-658d-883c-89d199b18ccd	ripon-red-hawks	RIP	000000	NULL
84a5f58b-ca7f-5479-4790-50455909c78a	22f4e836-0033-67f7-d3f9-08a969f6493c	robert-morris-colonials	RMU	00214D	a21d2b
64626344-1e9c-5aa3-7dd2-4d58ea7fdf24	3749b2ec-550f-662d-de96-ee3c0c167688	rockford-regents	ROCK	5a3f99	c4c6c8
b7772893-4ad9-cd06-d98c-12c143e50d16	5e3696bb-5ba1-c709-de61-6e1c08a46534	roosevelt-lakers	ROOSE	000000	NULL
dba3270b-6d73-23ad-881f-b6bc65d0015a	a65a4e2d-733a-fcde-03b4-6dcd1849149a	rose-hulman-fightin-engineers	RHIT	800000	b3b2b1
d20277d8-d0e3-a194-bcf8-b00d2d3dd99b	48cff14e-d525-7cca-b92b-e02014179e82	rowan-profs	ROW	571b04	ffcf06
4e08f5f9-e03f-1e8c-d809-9bccd993d011	0bbed570-1836-8f52-939a-1f0811c600cd	rutgers-scarlet-knights	RUTG	d21034	ffffff
55b7776a-c2f6-3c64-b0c6-167bda62f284	8571b172-18ff-ac96-dea4-3de5229c0ebb	sacramento-state-hornets	SAC	00573C	cdb97d
bebb6c10-ed5d-d489-dd84-ac796a4ee078	9be59163-e447-df33-2b98-e7a1d46aeb5d	sacred-heart-pioneers	SHU	a40012	c29472
567c46fb-881b-c812-6e2b-e2a26fe62969	9d431e9b-12ea-33f3-3dbf-3d305006a3e2	saginaw-valley-state-cardinals	SVS	000000	NULL
9a627750-6a6d-47f1-874b-ca541ee7171e	9397b2f2-4730-4343-618c-a1f69bb5bc15	saint-francis-red-flash	SFPA	a20012	NULL
bea05563-b39e-52c4-7b23-a1122fd41ab0	18f72860-1510-3796-143d-d0c43bf16f6b	saint-johns-mn-johnnies	SJMN	ce153e	7baed5
f0fa2479-dc1f-aef7-8985-dcd7a1570edc	407b879f-4048-8425-8359-9b70bc2c58d5	saint-vincent-bearcats	STVN	000000	NULL
e55f1080-a18a-7f3b-c394-6cddacfceda1	a512630a-5c99-c4ba-9425-5aac57b4d8b6	salve-regina-seahawks	SAL	000000	NULL
8b727c25-e543-349e-e3f8-d7bfa8d86c2f	1e3a850b-80d6-fe83-a40b-3c26ee7319b6	samford-bulldogs	SAM	005485	bc0023
a8296035-9bca-aceb-b2ab-40d3140139b0	3037ab67-d176-aca8-85d9-567bd30bd304	sam-houston-bearkats	SHSU	fe5000	000000
66e7ebc6-277e-7197-4806-998d25265e94	ba9a3616-7895-144c-5a50-a47681afd1a8	san-diego-state-aztecs	SDSU	c41230	000000
a615c18c-f37f-6951-bfa0-02e3e738112c	1aaaee78-51fa-177a-0901-1e5f00553b2f	san-diego-toreros	USD	2f99d4	2f99d4
d0b46660-0cb4-eeef-19d3-2152d36c5ad1	254ef4ef-a953-a914-9943-fe648368a0b3	san-jose-state-spartans	SJSU	005893	fdba31
94f21012-1c85-4a58-2c09-684bbb02f9d8	a5aeee92-e285-40c9-c66c-397d1a641eb6	savannah-state-tigers	SAV	280298	f78f1e
0ad7eae7-bfa5-9620-50a0-7397029a987f	0abfe224-2ff2-951d-25e1-a9d59d57bfe7	se-louisiana-lions	SELA	215732	ffc72c
26f39947-ce3b-e101-d1a1-3c230912eac2	c869ce9e-1a9d-8e8d-32ec-8a9f42611160	seton-hill-griffins	SH	000000	NULL
623c7b32-f8cc-88b5-1a2f-2b9d69885ccc	568a3cc8-6ae1-2de7-eb7d-8fbb0d0ddcb8	sewanee-tigers	SEW	000000	NULL
b94c3c91-f94b-23da-72d2-280c8120e890	6e3ba291-e334-c537-3751-7a339260e622	shaw-bears	SHAW	000000	NULL
7648dc06-0a7d-93b0-1252-7a34303b796b	22321a1b-a44a-acd1-257e-913ca7f89c78	shenandoah-hornets	SHEN	000000	NULL
daf08e1d-0ea5-2ca0-6f15-36c4f3656f56	74f1eb23-95c7-f6fa-59cd-1a99076cf0e5	shepherd-rams	SHEP	000000	NULL
7e86db06-cd14-56a2-f67f-99857f068487	b747ba31-47ed-305e-6bd2-484e03987971	shippensburg-raiders	SHIP	000000	NULL
49948643-0ffb-93a8-0f38-4a9318d73c7e	993a69cb-a578-2a8b-853d-9a22f20b562e	shorter-hawks	SHOR	000000	NULL
395924c9-43f3-2863-02e0-53b64727ba29	a4f015b7-e5b5-0a9a-173b-f81edc439931	simpson-college-ia-storm	SCIA	b20838	f0b310
8ae83f34-dc8e-45e2-4efe-b0f40c7dae54	c05a1cc0-db54-9c0b-8552-3996cd840b12	simpson-university-ca-simpuca	UNK	ffffff	NULL
bcad5746-05d1-870a-7b02-2fb4782eebac	f4d9b8b1-ae75-c324-36ba-cd1c60064955	sioux-falls-cougars	SIO	000000	NULL
1812f3e1-57e0-8e2d-5e90-5f2b234fa04e	47faa944-2e32-624f-b561-1bbf0dd06186	slippery-rock-the-rock	SLI	000000	NULL
c7d8e425-72fb-cb87-7dd7-beb46ed12ff3	e9c3b7ad-2c50-5ffb-f1c1-bbea09da198a	smu-mustangs	SMU	354ca1	cc0035
82b7d1e2-a60f-61a2-c58e-a2a4bb9971c0	837a67f1-856e-f2a2-13a9-484be26187cf	south-alabama-jaguars	USA	003E7E	NULL
97d1d6ec-76f7-e45a-6a6f-c0b75cc77680	6b7d57c8-e673-b2ad-839e-f45803bccc8e	south-all-stars	SOU	000000	NULL
efb934ae-118f-dbb4-f019-a46067763dcc	5952d78e-268c-0f88-3c6c-410e9f28ed78	south-carolina-gamecocks	SC	73000a	ffffff
69126aa6-2fab-801f-448c-3282d2ce5e91	077e005c-74ff-4de5-e6b7-a1702e5ac0fe	south-carolina-state-bulldogs	SCST	7d1315	104897
443d9bf0-0553-dccf-b469-35fd6acf950f	c16ba7f5-4be4-a452-14af-0467c9ef0227	south-dakota-coyotes	SDAK	CD1241	f0f0f0
f2ea3d7f-84f6-65da-1b4b-cd9f3bdda304	ac1e87ed-380a-ec28-4ef3-2fbb59895493	south-dakota-mines-hardrockers	SDM	000000	NULL
53c68c2a-7aae-603d-be9e-b37846387c01	92e74f2e-3fa2-684b-4b36-74e8f3b4cad8	south-dakota-state-jackrabbits	SDST	0033a0	ffd100
3ce0eec0-ed81-6506-4bc3-33a0ca34a868	b888b6ea-3951-5e91-36f1-04e2d148c52e	southeastern-oklahoma-state-savage-storm	SEOS	000000	NULL
c0a2c26a-f68e-57cb-51ab-6997cf1fe979	8bacd69a-69d5-373b-711e-c73931bdc137	southeast-missouri-state-redhawks	SEMO	c8102e	000000
a5c4c9b4-622f-cde5-85cd-ce640ca5f277	c7e855e1-fa84-8516-b5db-ec963bb0ea8a	southern-arkansas-muleriders	SA	000000	NULL
cd8ec726-84c8-2eac-23ea-27106c8d57b6	f46449d1-d719-139b-5f4e-e8e72ebd7b0e	southern-connecticut-state-owls	SCSU	000000	NULL
529d59db-d519-70e5-72fe-0911d3017ef6	439868c7-e1dc-6332-bc83-0092a0b041ac	southern-illinois-salukis	SIU	85283D	c2c3c0
937f10b1-8467-b77e-be3f-f9a2534210c5	f38d409f-15fa-175f-e280-131ddde64232	southern-jaguars	SOU	004B97	ffc82d
596f9cef-f742-5de5-f870-cbeee9dec755	1285b62a-d3a2-fd72-b3de-ce540948cb59	southern-miss-golden-eagles	USM	FFAA3C	ffc423
3f08dfb7-3804-48fd-9e9a-0c85d267b6c6	22b08e1a-74c7-1019-aadc-d10ef25a3da3	southern-nazarene-crimson-storm	SN	000000	NULL
afea6ea2-afed-df5c-f5a1-8640c964af52	b0cad587-f3ff-2d97-0f6d-24a2c3f1c72b	southern-oregon-raiders	SOU	ffffff	NULL
f00ca93f-d6ef-6bd2-b207-10229a58f3b3	fd7bb98e-2bbf-3232-b5b3-242affaff408	southern-utah-thunderbirds	SUU	c72026	000000
e95155b3-a00a-7701-f822-3df03495485f	3684934b-b36e-e55f-aba5-c1bf79ed6d66	southern-virginia-knights	SV	000000	NULL
580a0ec9-bc1b-c17b-3340-70cf7c3f8131	48a3a492-be81-ce45-2481-a4698868c5ef	south-florida-bulls	USF	004A36	231f20
60869e17-c51a-ed6b-f519-2c2b3efd8b16	d9fefe03-df65-5ee8-9751-514a4fa9b900	south-florida-stars	SFX	000000	NULL
b24b647d-51d4-2b45-3da8-a96baa802c30	32800ea3-b1ef-441a-e7dc-4b6dc7115a7a	southwest-baptist-bearcats	SWB	000000	NULL
81bb9a60-5dd0-6e30-4e46-ca43645de678	7065fa82-4321-3b3f-0484-e660c59695b0	southwestern-college-moundbuilders	SOU	000000	NULL
6a634723-bae8-dc3a-30bf-9a5eded4112d	66e453a9-d853-8d74-f7a1-81cabe0ccb2a	southwestern-oklahoma-state-bulldogs	SWOK	000000	NULL
c51bc5ea-9910-12e7-6f5f-9d3a47b57f18	061b1db7-e456-708d-2eef-df4e5c73c7bb	southwestern-university-pirates	SU	000000	ffcd00
e833e877-89db-2275-a08b-c35fc9f21d5c	f1c5f5b1-bd32-9747-3f2c-96e36eb096cc	southwest-minnesota-state-mustangs	SWMN	000000	NULL
46410317-3889-89e3-0c04-d46e7ae77d04	09844acf-d1f4-db11-8a98-b4c833d6d88f	springfield-pride	SPRI	000000	NULL
92a9e800-4e64-ed14-fe9c-d6b59fcc3a19	6df71cad-596b-5ff8-73eb-ad543a754de7	stanford-cardinal	STAN	8c1515	ffffff
2ea3c0e7-d907-ca6e-285e-03ac60bd4dc7	fe2a4deb-3be2-f46a-116b-3079912105b3	st-anselm-hawks	STA	000000	NULL
c4d86b0e-268a-34ba-898b-4c885f5a6591	50f78371-a39d-0dbe-9313-10a7b341e026	stephen-f-austin-lumberjacks	SFA	393996	bec0c2
420ea4e1-9fd8-1773-d3ac-d38411006cae	92198d2e-7fc1-d53b-2568-09e66ca339ec	sterling-college-sterling-ks	STE	000000	NULL
e03316d7-ddf2-c538-9df5-2b243e3b13ea	cfdf4b22-c933-c40b-01a3-e60d66e74e65	stetson-hatters	STET	0a5640	56854e
bc96ed7a-749b-f3e2-b3d1-173090328048	9460ee82-a9ef-a584-9fcd-db104e44dfc3	stevenson-mustangs	STEV	005747	000000
dfd17354-9635-2d8d-0566-2b13b27ef361	de89621a-200e-0e53-73f8-c53cd53a01c2	st-lawrence-saints	USL	000000	NULL
7d27db64-e901-9cdd-4a97-ed7ea277561b	654bd9ba-3925-94f0-36f1-e475f1a843f0	st-norbert-green-knights	STNO	000000	NULL
f5f936d4-5a70-4c34-42ac-e85cbf91e6e2	a318d486-d928-703c-2d27-4a1fba66ddaa	st-olaf-oles	OLAF	000000	d18c29
c70c1830-06cd-7531-6be4-429070d9b1a2	cb5c1520-17f8-6a8a-4ee0-e8e985d507df	stonehill-skyhawks	STO	000000	NULL
816ee4ac-1d96-7254-8bd8-3fdb50615ef7	a47439fb-ec5a-9dbd-be55-eadb7cf56249	stony-brook-seawolves	STBK	990000	NULL
b29a7d43-d15b-53ac-6639-fae60ad75455	d1ded70f-0587-0e3e-7dfb-d00f892c7601	st-scholastica-saints	STS	000000	NULL
773f35da-714a-70e0-b9db-393de627926a	ebdffaa5-5fde-65a3-4acc-3453590c13bf	st-thomas-minnesota-tommies	STMN	000000	NULL
e0996c84-29fa-ddd0-db15-571b0529c413	65171f86-bad5-1db1-9676-6f1705732944	sul-ross-state-lobos	SROS	000000	NULL
f9f76725-9848-e779-58f6-cde94a9d134a	c8ee986c-08b5-54a2-2ffd-b740b6c181e5	suny-maritime-privateers	SUNY	000000	NULL
bfabf04a-a422-8c9b-0bd8-fa9af17e9ce0	9d6e19d7-8837-b274-6423-f38e63fd3cbb	suny-morrisville-mustangs	MOR	000000	NULL
13212753-01a8-d109-c404-321b1eec5096	0ea4b496-f7f8-1854-621e-7c6958945ec5	susquehanna-river-hawks	SUS	6b1a31	fd6b0d
6d5a55b6-e2cd-1083-a9fe-73ec4e464b37	c99a9d0b-8079-2357-4817-9be6c1f56066	syracuse-orange	SYR	ff6500	000e54
d318e786-79d7-e9da-22a9-b4d612c17c5f	8191ddcb-9570-3837-7d13-4234fe152ff5	tarleton-state-texans	TAR	000000	NULL
8373d929-a162-7464-9cc4-11ae9019e63b	228a1550-17c3-fbad-7a9a-42c30ecf87d4	taylor-trojans	TAY	000000	NULL
6975e6a9-0dc0-4821-6b26-0084f0f7660f	f19bfab5-1ca3-6b8e-be05-212a96f35b13	tcu-horned-frogs	TCU	4d1979	f1f2f3
3cd1ec08-b432-adbe-041a-93a98423d0ef	7727adba-326e-5687-44ef-af29eb512f3d	temple-owls	TEM	A80532	a7a9ac
5fc102fb-d11b-c81c-4f5b-68e6883ce80a	8dabdcd9-fc8e-66fb-1e5a-9fd2c2ff11ae	tennessee-state-tigers	TNST	171796	f0f0f0
464d4a83-1aee-81a5-3402-af69059fdea1	12580b94-debd-0eee-0e1d-a16a32f66de8	tennessee-tech-golden-eagles	TNTC	5A4099	ffde00
f57dc243-9cdb-bd12-d262-f1a78a9ecdad	4dca16cb-464c-49f1-9b67-faff2e3d0b40	tennessee-volunteers	TENN	ff8200	58595b
47c0f33c-5f71-b9dc-7f0f-518846a69568	aedc840e-7d8f-35a4-87f4-25245e14f2de	texas-am-aggies	TA&M	500000	ffffff
6f4839e6-3e40-1996-88dc-23b8ce2e6465	46e77c4c-61c6-ebe4-2ee8-8b459016411b	texas-am-kingsville-javelinas	TXKI	000000	NULL
8417b28c-46eb-8d4d-bb70-8497133cae59	d654d3a4-9287-09be-0c71-137b4fc0b604	texas-college-steers	TC	ffffff	NULL
b0582b97-7961-c8df-ae6b-39b900a810d0	2bb15a4f-652a-1a5f-3060-dcc3355bac93	texas-longhorns	TEX	c15d26	ffffff
71d49fb0-8bbc-9d70-b242-c08c82f8b664	a6706356-3eea-3e8d-5842-eebcacf917fe	texas-lutheran-bulldogs	TXL	fdbe10	000000
